participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback
e97713f3,B,Instructions,1,block1,medium_noise,0,loss,11908,0,1,0
e97713f3,B,Instructions,2,block1,medium_noise,1,win,7406,1,1,0
e97713f3,B,Instructions,3,block1,medium_noise,1,win,5685,1,1,0
e97713f3,B,Instructions,4,block1,medium_noise,1,win,3977,1,1,0
e97713f3,B,Instructions,5,block1,medium_noise,1,win,4117,1,1,0
e97713f3,B,Instructions,6,block1,medium_noise,1,win,2515,1,1,0
e97713f3,B,Instructions,7,block1,medium_noise,1,win,3037,1,1,0
e97713f3,B,Instructions,8,block1,medium_noise,1,win,2121,1,1,0
e97713f3,B,Instructions,9,block1,medium_noise,1,loss,1953,1,1,1
e97713f3,B,Instructions,10,block1,medium_noise,0,loss,4537,0,1,0
e97713f3,B,Instructions,11,block1,medium_noise,1,loss,2867,1,1,1
e97713f3,B,Instructions,12,block1,medium_noise,1,win,823,1,1,0
e97713f3,B,Instructions,13,block1,medium_noise,0,loss,2197,0,1,0
e97713f3,B,Instructions,14,block1,medium_noise,1,loss,1473,0,0,0
e97713f3,B,Instructions,15,block1,medium_noise,1,loss,1132,0,0,0
e97713f3,B,Instructions,16,block1,medium_noise,0,win,4195,1,0,0
e97713f3,B,Instructions,17,block1,medium_noise,0,loss,4113,1,0,1
e97713f3,B,Instructions,18,block1,medium_noise,0,win,1226,1,0,0
e97713f3,B,Instructions,19,block1,medium_noise,1,loss,1377,0,0,0
e97713f3,B,Instructions,20,block1,medium_noise,0,win,3672,1,0,0
e97713f3,B,Instructions,21,block1,medium_noise,0,win,3762,1,0,0
e97713f3,B,Instructions,22,block1,medium_noise,0,win,1961,1,0,0
e97713f3,B,Instructions,23,block1,medium_noise,0,loss,1717,1,0,1
e97713f3,B,Instructions,24,block1,medium_noise,1,loss,2461,0,0,0
e97713f3,B,Instructions,25,block1,medium_noise,1,win,1848,1,1,0
e97713f3,B,Instructions,26,block1,medium_noise,1,win,2963,1,1,0
e97713f3,B,Instructions,27,block1,medium_noise,1,loss,1537,1,1,1
e97713f3,B,Instructions,28,block1,medium_noise,1,win,4393,1,1,0
e97713f3,B,Instructions,29,block1,medium_noise,1,win,1595,1,1,0
e97713f3,B,Instructions,30,block1,medium_noise,1,loss,1502,0,0,0
e97713f3,B,Instructions,31,block1,medium_noise,1,loss,2385,0,0,0
e97713f3,B,Instructions,32,block1,medium_noise,0,win,2641,1,0,0
e97713f3,B,Instructions,33,block1,medium_noise,0,win,1549,1,0,0
e97713f3,B,Instructions,34,block1,medium_noise,0,win,1162,1,0,0
e97713f3,B,Instructions,35,block1,medium_noise,0,win,1504,1,0,0
e97713f3,B,Instructions,36,block1,medium_noise,0,loss,2065,1,0,1
e97713f3,B,Instructions,37,block1,medium_noise,0,win,3886,1,0,0
e97713f3,B,Instructions,38,block1,medium_noise,0,win,1036,1,0,0
e97713f3,B,Instructions,39,block1,medium_noise,0,win,1350,1,0,0
e97713f3,B,Instructions,40,block1,medium_noise,0,win,1026,1,0,0
e97713f3,B,Instructions,41,block1,medium_noise,0,loss,1165,1,0,1
e97713f3,B,Instructions,42,block1,medium_noise,0,win,1220,1,0,0
e97713f3,B,Instructions,43,block1,medium_noise,0,win,1310,1,0,0
e97713f3,B,Instructions,44,block1,medium_noise,0,win,1128,1,0,0
e97713f3,B,Instructions,45,block1,medium_noise,0,win,824,1,0,0
e97713f3,B,Instructions,46,block1,medium_noise,0,win,882,1,0,0
e97713f3,B,Instructions,47,block1,medium_noise,0,win,983,1,0,0
e97713f3,B,Instructions,48,block1,medium_noise,0,win,761,1,0,0
e97713f3,B,Instructions,49,block1,medium_noise,0,win,678,1,0,0
e97713f3,B,Instructions,50,block1,medium_noise,0,win,1005,1,0,0
e97713f3,B,Instructions,1,block2,high_noise,0,loss,4094,1,0,1
e97713f3,B,Instructions,2,block2,high_noise,1,loss,1963,0,0,0
e97713f3,B,Instructions,3,block2,high_noise,0,loss,6347,1,0,1
e97713f3,B,Instructions,4,block2,high_noise,0,loss,2561,1,0,1
e97713f3,B,Instructions,5,block2,high_noise,0,win,4223,1,0,0
e97713f3,B,Instructions,6,block2,high_noise,0,win,3697,1,0,0
e97713f3,B,Instructions,7,block2,high_noise,0,loss,1712,1,0,1
e97713f3,B,Instructions,8,block2,high_noise,0,loss,3528,1,0,1
e97713f3,B,Instructions,9,block2,high_noise,0,win,2468,1,0,0
e97713f3,B,Instructions,10,block2,high_noise,0,win,1611,1,0,0
e97713f3,B,Instructions,11,block2,high_noise,0,win,1137,1,0,0
e97713f3,B,Instructions,12,block2,high_noise,0,loss,1091,1,0,1
e97713f3,B,Instructions,13,block2,high_noise,0,win,2287,1,0,0
e97713f3,B,Instructions,14,block2,high_noise,0,win,1099,1,0,0
