participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback
4b7a6ad7,B,Instructions,1,block1,medium_noise,1,loss,4489,0,0,0
4b7a6ad7,B,Instructions,2,block1,medium_noise,0,win,3579,1,0,0
4b7a6ad7,B,Instructions,3,block1,medium_noise,0,win,2547,1,0,0
4b7a6ad7,B,Instructions,4,block1,medium_noise,0,win,1398,1,0,0
4b7a6ad7,B,Instructions,5,block1,medium_noise,0,win,1402,1,0,0
4b7a6ad7,B,Instructions,6,block1,medium_noise,0,win,725,1,0,0
4b7a6ad7,B,Instructions,7,block1,medium_noise,0,win,774,1,0,0
4b7a6ad7,B,Instructions,8,block1,medium_noise,0,win,753,1,0,0
4b7a6ad7,B,Instructions,9,block1,medium_noise,0,win,592,1,0,0
4b7a6ad7,B,Instructions,10,block1,medium_noise,0,loss,607,1,0,1
4b7a6ad7,B,Instructions,11,block1,medium_noise,1,win,627,0,0,1
4b7a6ad7,B,Instructions,12,block1,medium_noise,1,loss,529,0,0,0
4b7a6ad7,B,Instructions,13,block1,medium_noise,0,win,323,1,0,0
4b7a6ad7,B,Instructions,14,block1,medium_noise,1,loss,986,0,0,0
4b7a6ad7,B,Instructions,15,block1,medium_noise,0,win,164,1,0,0
4b7a6ad7,B,Instructions,16,block1,medium_noise,0,win,1126,1,0,0
4b7a6ad7,B,Instructions,17,block1,medium_noise,0,win,658,1,0,0
4b7a6ad7,B,Instructions,18,block1,medium_noise,0,win,653,1,0,0
4b7a6ad7,B,Instructions,19,block1,medium_noise,0,win,655,1,0,0
4b7a6ad7,B,Instructions,20,block1,medium_noise,0,win,644,1,0,0
4b7a6ad7,B,Instructions,21,block1,medium_noise,0,win,835,1,0,0
4b7a6ad7,B,Instructions,22,block1,medium_noise,0,win,574,1,0,0
4b7a6ad7,B,Instructions,23,block1,medium_noise,0,win,830,1,0,0
4b7a6ad7,B,Instructions,24,block1,medium_noise,0,win,654,1,0,0
4b7a6ad7,B,Instructions,25,block1,medium_noise,0,win,625,1,0,0
4b7a6ad7,B,Instructions,26,block1,medium_noise,0,win,607,1,0,0
4b7a6ad7,B,Instructions,27,block1,medium_noise,0,win,641,1,0,0
4b7a6ad7,B,Instructions,28,block1,medium_noise,0,loss,579,0,1,0
4b7a6ad7,B,Instructions,29,block1,medium_noise,1,win,559,1,1,0
4b7a6ad7,B,Instructions,30,block1,medium_noise,0,win,621,0,1,1
4b7a6ad7,B,Instructions,31,block1,medium_noise,0,loss,578,0,1,0
4b7a6ad7,B,Instructions,32,block1,medium_noise,1,win,482,1,1,0
4b7a6ad7,B,Instructions,33,block1,medium_noise,0,win,466,0,1,1
4b7a6ad7,B,Instructions,34,block1,medium_noise,0,loss,589,0,1,0
4b7a6ad7,B,Instructions,35,block1,medium_noise,0,win,1340,0,1,1
4b7a6ad7,B,Instructions,36,block1,medium_noise,0,loss,450,0,1,0
4b7a6ad7,B,Instructions,37,block1,medium_noise,1,loss,498,1,1,1
4b7a6ad7,B,Instructions,38,block1,medium_noise,0,loss,307,0,1,0
4b7a6ad7,B,Instructions,39,block1,medium_noise,0,win,976,0,1,1
4b7a6ad7,B,Instructions,40,block1,medium_noise,0,loss,866,0,1,0
4b7a6ad7,B,Instructions,41,block1,medium_noise,0,win,1045,0,1,1
4b7a6ad7,B,Instructions,42,block1,medium_noise,1,win,512,1,1,0
4b7a6ad7,B,Instructions,43,block1,medium_noise,1,win,1104,1,1,0
4b7a6ad7,B,Instructions,44,block1,medium_noise,0,loss,1020,0,1,0
4b7a6ad7,B,Instructions,45,block1,medium_noise,1,win,388,1,1,0
4b7a6ad7,B,Instructions,46,block1,medium_noise,1,win,689,1,1,0
4b7a6ad7,B,Instructions,47,block1,medium_noise,1,win,704,1,1,0
4b7a6ad7,B,Instructions,48,block1,medium_noise,1,win,1501,1,1,0
4b7a6ad7,B,Instructions,49,block1,medium_noise,1,win,1286,1,1,0
4b7a6ad7,B,Instructions,50,block1,medium_noise,1,win,644,1,1,0
4b7a6ad7,B,Instructions,1,block2,high_noise,1,loss,2243,0,0,0
