participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback
aed15edd,B,Instructions,37,block2,high_noise,1,loss,650,0,0,0
aed15edd,B,Instructions,38,block2,high_noise,1,loss,466,0,0,0
aed15edd,B,Instructions,39,block2,high_noise,0,win,438,1,0,0
aed15edd,B,Instructions,40,block2,high_noise,0,win,779,1,0,0
aed15edd,B,Instructions,41,block2,high_noise,0,win,887,1,0,0
aed15edd,B,Instructions,42,block2,high_noise,1,loss,832,0,0,0
aed15edd,B,Instructions,43,block2,high_noise,0,win,701,1,0,0
aed15edd,B,Instructions,44,block2,high_noise,0,win,985,1,0,0
aed15edd,B,Instructions,45,block2,high_noise,0,win,910,1,0,0
aed15edd,B,Instructions,46,block2,high_noise,1,win,551,1,1,0
aed15edd,B,Instructions,47,block2,high_noise,1,win,676,1,1,0
aed15edd,B,Instructions,48,block2,high_noise,1,win,685,1,1,0
aed15edd,B,Instructions,49,block2,high_noise,0,loss,693,0,1,0
aed15edd,B,Instructions,50,block2,high_noise,1,win,429,1,1,0
