participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback
8003f702,B,Instructions,1,block1,medium_noise,0,win,8060,1,0,0
8003f702,B,Instructions,2,block1,medium_noise,1,win,3280,0,0,1
8003f702,B,Instructions,3,block1,medium_noise,1,win,2510,0,0,1
8003f702,B,Instructions,4,block1,medium_noise,1,win,1538,0,0,1
8003f702,B,Instructions,5,block1,medium_noise,1,loss,2710,0,0,0
8003f702,B,Instructions,6,block1,medium_noise,0,win,2727,1,0,0
8003f702,B,Instructions,7,block1,medium_noise,0,win,996,1,0,0
8003f702,B,Instructions,8,block1,medium_noise,0,loss,1402,1,0,1
8003f702,B,Instructions,9,block1,medium_noise,1,loss,2700,0,0,0
8003f702,B,Instructions,10,block1,medium_noise,0,win,1708,1,0,0
8003f702,B,Instructions,11,block1,medium_noise,1,loss,3499,0,0,0
8003f702,B,Instructions,12,block1,medium_noise,1,loss,793,0,0,0
8003f702,B,Instructions,13,block1,medium_noise,0,loss,584,1,0,1
8003f702,B,Instructions,14,block1,medium_noise,1,loss,485,0,0,0
8003f702,B,Instructions,15,block1,medium_noise,0,win,3495,1,0,0
8003f702,B,Instructions,16,block1,medium_noise,0,win,2296,1,0,0
8003f702,B,Instructions,17,block1,medium_noise,0,loss,1513,0,1,0
8003f702,B,Instructions,18,block1,medium_noise,1,win,848,1,1,0
8003f702,B,Instructions,19,block1,medium_noise,1,win,2123,1,1,0
8003f702,B,Instructions,20,block1,medium_noise,0,loss,2390,0,1,0
8003f702,B,Instructions,21,block1,medium_noise,1,loss,887,0,0,0
8003f702,B,Instructions,22,block1,medium_noise,1,win,1343,0,0,1
8003f702,B,Instructions,23,block1,medium_noise,0,win,1199,1,0,0
8003f702,B,Instructions,24,block1,medium_noise,1,loss,1502,0,0,0
8003f702,B,Instructions,25,block1,medium_noise,0,win,1136,1,0,0
8003f702,B,Instructions,26,block1,medium_noise,0,win,752,1,0,0
8003f702,B,Instructions,27,block1,medium_noise,1,loss,1187,0,0,0
8003f702,B,Instructions,28,block1,medium_noise,1,loss,526,0,0,0
8003f702,B,Instructions,29,block1,medium_noise,0,win,249,1,0,0
8003f702,B,Instructions,30,block1,medium_noise,0,loss,621,1,0,1
8003f702,B,Instructions,31,block1,medium_noise,1,loss,335,0,0,0
8003f702,B,Instructions,32,block1,medium_noise,0,loss,3186,1,0,1
8003f702,B,Instructions,33,block1,medium_noise,1,loss,869,0,0,0
8003f702,B,Instructions,34,block1,medium_noise,0,win,3447,1,0,0
8003f702,B,Instructions,35,block1,medium_noise,0,win,3011,1,0,0
8003f702,B,Instructions,36,block1,medium_noise,0,win,971,1,0,0
8003f702,B,Instructions,37,block1,medium_noise,0,win,1713,1,0,0
8003f702,B,Instructions,38,block1,medium_noise,1,loss,1243,0,0,0
8003f702,B,Instructions,39,block1,medium_noise,1,loss,642,0,0,0
8003f702,B,Instructions,40,block1,medium_noise,0,loss,816,1,0,1
8003f702,B,Instructions,41,block1,medium_noise,1,loss,250,0,0,0
8003f702,B,Instructions,42,block1,medium_noise,0,win,147,1,0,0
8003f702,B,Instructions,43,block1,medium_noise,0,win,984,1,0,0
8003f702,B,Instructions,44,block1,medium_noise,0,win,1129,1,0,0
8003f702,B,Instructions,45,block1,medium_noise,0,win,608,1,0,0
8003f702,B,Instructions,46,block1,medium_noise,1,loss,1223,0,0,0
8003f702,B,Instructions,47,block1,medium_noise,0,win,760,1,0,0
8003f702,B,Instructions,48,block1,medium_noise,0,loss,1206,1,0,1
8003f702,B,Instructions,49,block1,medium_noise,1,win,319,0,0,1
8003f702,B,Instructions,50,block1,medium_noise,1,loss,966,0,0,0
8003f702,B,Instructions,1,block2,high_noise,0,loss,2182,0,1,0
8003f702,B,Instructions,2,block2,high_noise,1,win,999,1,1,0
8003f702,B,Instructions,3,block2,high_noise,1,win,834,1,1,0
8003f702,B,Instructions,4,block2,high_noise,1,win,992,0,0,1
8003f702,B,Instructions,5,block2,high_noise,1,loss,2265,0,0,0
8003f702,B,Instructions,6,block2,high_noise,0,win,426,1,0,0
8003f702,B,Instructions,7,block2,high_noise,0,win,587,1,0,0
8003f702,B,Instructions,8,block2,high_noise,1,loss,735,0,0,0
8003f702,B,Instructions,9,block2,high_noise,0,loss,382,1,0,1
8003f702,B,Instructions,10,block2,high_noise,1,win,361,0,0,1
8003f702,B,Instructions,11,block2,high_noise,1,loss,622,0,0,0
8003f702,B,Instructions,12,block2,high_noise,0,win,920,1,0,0
8003f702,B,Instructions,13,block2,high_noise,1,loss,1027,0,0,0
8003f702,B,Instructions,14,block2,high_noise,0,win,378,1,0,0
8003f702,B,Instructions,15,block2,high_noise,1,loss,1254,0,0,0
8003f702,B,Instructions,16,block2,high_noise,1,loss,569,0,0,0
8003f702,B,Instructions,17,block2,high_noise,0,loss,83,1,0,1
8003f702,B,Instructions,18,block2,high_noise,1,loss,1008,0,0,0
8003f702,B,Instructions,19,block2,high_noise,0,win,740,1,0,0
8003f702,B,Instructions,20,block2,high_noise,0,win,552,1,0,0
8003f702,B,Instructions,21,block2,high_noise,0,win,723,1,0,0
8003f702,B,Instructions,22,block2,high_noise,0,win,629,1,0,0
8003f702,B,Instructions,23,block2,high_noise,1,win,923,0,0,1
8003f702,B,Instructions,24,block2,high_noise,0,win,773,1,0,0
8003f702,B,Instructions,25,block2,high_noise,1,win,549,0,0,1
8003f702,B,Instructions,26,block2,high_noise,0,win,873,1,0,0
8003f702,B,Instructions,27,block2,high_noise,0,loss,608,1,0,1
8003f702,B,Instructions,28,block2,high_noise,1,loss,256,0,0,0
8003f702,B,Instructions,29,block2,high_noise,0,loss,795,0,1,0
8003f702,B,Instructions,30,block2,high_noise,1,win,432,1,1,0
8003f702,B,Instructions,31,block2,high_noise,0,loss,484,0,1,0
8003f702,B,Instructions,32,block2,high_noise,1,loss,358,1,1,1
8003f702,B,Instructions,33,block2,high_noise,0,loss,211,0,1,0
8003f702,B,Instructions,34,block2,high_noise,1,win,819,1,1,0
8003f702,B,Instructions,35,block2,high_noise,1,loss,629,1,1,1
8003f702,B,Instructions,36,block2,high_noise,0,loss,555,0,1,0
8003f702,B,Instructions,37,block2,high_noise,1,win,916,1,1,0
8003f702,B,Instructions,38,block2,high_noise,1,win,531,1,1,0
8003f702,B,Instructions,39,block2,high_noise,1,loss,620,0,0,0
8003f702,B,Instructions,40,block2,high_noise,0,win,81,1,0,0
8003f702,B,Instructions,41,block2,high_noise,1,win,2827,0,0,1
8003f702,B,Instructions,42,block2,high_noise,1,loss,659,0,0,0
8003f702,B,Instructions,43,block2,high_noise,0,loss,427,1,0,1
8003f702,B,Instructions,44,block2,high_noise,1,loss,50,0,0,0
8003f702,B,Instructions,45,block2,high_noise,0,win,43,1,0,0
8003f702,B,Instructions,46,block2,high_noise,0,loss,640,0,1,0
8003f702,B,Instructions,47,block2,high_noise,1,loss,1831,1,1,1
8003f702,B,Instructions,48,block2,high_noise,0,loss,124,0,1,0
8003f702,B,Instructions,49,block2,high_noise,1,win,407,1,1,0
8003f702,B,Instructions,50,block2,high_noise,1,win,750,0,0,1
