participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback
c88395a3,B,Instructions,2,block2,high_noise,0,win,563,1,0,0
c88395a3,B,Instructions,3,block2,high_noise,0,loss,214,1,0,1
c88395a3,B,Instructions,4,block2,high_noise,1,loss,15,0,0,0
c88395a3,B,Instructions,5,block2,high_noise,0,loss,87,1,0,1
c88395a3,B,Instructions,6,block2,high_noise,1,loss,479,0,0,0
c88395a3,B,Instructions,7,block2,high_noise,0,win,79,1,0,0
c88395a3,B,Instructions,8,block2,high_noise,0,loss,132,1,0,1
c88395a3,B,Instructions,9,block2,high_noise,1,win,267,0,0,1
c88395a3,B,Instructions,10,block2,high_noise,1,loss,432,0,0,0
c88395a3,B,Instructions,11,block2,high_noise,0,win,115,1,0,0
c88395a3,B,Instructions,12,block2,high_noise,0,loss,148,1,0,1
c88395a3,B,Instructions,13,block2,high_noise,1,loss,332,0,0,0
c88395a3,B,Instructions,14,block2,high_noise,0,win,314,1,0,0
c88395a3,B,Instructions,15,block2,high_noise,1,win,49,0,0,1
c88395a3,B,Instructions,16,block2,high_noise,0,win,381,1,0,0
c88395a3,B,Instructions,17,block2,high_noise,1,loss,348,0,0,0
c88395a3,B,Instructions,18,block2,high_noise,0,loss,217,1,0,1
c88395a3,B,Instructions,19,block2,high_noise,1,win,146,0,0,1
c88395a3,B,Instructions,20,block2,high_noise,1,win,466,0,0,1
c88395a3,B,Instructions,21,block2,high_noise,1,win,547,1,1,0
c88395a3,B,Instructions,22,block2,high_noise,1,win,515,1,1,0
c88395a3,B,Instructions,23,block2,high_noise,1,win,432,1,1,0
c88395a3,B,Instructions,24,block2,high_noise,1,win,348,1,1,0
c88395a3,B,Instructions,25,block2,high_noise,1,loss,348,1,1,1
c88395a3,B,Instructions,26,block2,high_noise,0,loss,81,0,1,0
c88395a3,B,Instructions,27,block2,high_noise,1,win,480,1,1,0
c88395a3,B,Instructions,28,block2,high_noise,1,loss,432,1,1,1
c88395a3,B,Instructions,29,block2,high_noise,0,loss,331,0,1,0
c88395a3,B,Instructions,30,block2,high_noise,1,loss,65,1,1,1
c88395a3,B,Instructions,31,block2,high_noise,0,win,114,0,1,1
c88395a3,B,Instructions,32,block2,high_noise,1,win,532,1,1,0
c88395a3,B,Instructions,33,block2,high_noise,1,loss,416,0,0,0
c88395a3,B,Instructions,34,block2,high_noise,0,loss,466,1,0,1
c88395a3,B,Instructions,35,block2,high_noise,1,loss,164,0,0,0
c88395a3,B,Instructions,36,block2,high_noise,0,loss,265,1,0,1
c88395a3,B,Instructions,37,block2,high_noise,1,loss,49,0,0,0
c88395a3,B,Instructions,38,block2,high_noise,0,win,499,1,0,0
c88395a3,B,Instructions,39,block2,high_noise,0,loss,231,1,0,1
c88395a3,B,Instructions,40,block2,high_noise,1,win,198,0,0,1
c88395a3,B,Instructions,41,block2,high_noise,1,win,283,0,0,1
c88395a3,B,Instructions,42,block2,high_noise,1,loss,347,0,0,0
c88395a3,B,Instructions,43,block2,high_noise,0,win,232,1,0,0
c88395a3,B,Instructions,44,block2,high_noise,0,win,399,1,0,0
c88395a3,B,Instructions,45,block2,high_noise,0,win,833,1,0,0
c88395a3,B,Instructions,46,block2,high_noise,0,win,349,1,0,0
c88395a3,B,Instructions,47,block2,high_noise,0,win,267,1,0,0
c88395a3,B,Instructions,48,block2,high_noise,0,win,296,1,0,0
c88395a3,B,Instructions,49,block2,high_noise,0,win,283,1,0,0
c88395a3,B,Instructions,50,block2,high_noise,0,win,431,1,0,0
