participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback
6efcb881,B,Instructions,24,block2,high_noise,0,win,668,1,0,0
6efcb881,B,Instructions,25,block2,high_noise,0,win,502,1,0,0
6efcb881,B,Instructions,26,block2,high_noise,0,win,514,1,0,0
6efcb881,B,Instructions,27,block2,high_noise,0,win,528,1,0,0
6efcb881,B,Instructions,28,block2,high_noise,0,win,494,1,0,0
6efcb881,B,Instructions,29,block2,high_noise,0,win,530,1,0,0
6efcb881,B,Instructions,30,block2,high_noise,0,loss,558,1,0,1
6efcb881,B,Instructions,31,block2,high_noise,0,win,647,1,0,0
6efcb881,B,Instructions,32,block2,high_noise,0,loss,627,1,0,1
6efcb881,B,Instructions,33,block2,high_noise,0,win,624,1,0,0
6efcb881,B,Instructions,34,block2,high_noise,0,win,468,1,0,0
6efcb881,B,Instructions,35,block2,high_noise,0,loss,547,1,0,1
6efcb881,B,Instructions,36,block2,high_noise,0,win,489,1,0,0
6efcb881,B,Instructions,37,block2,high_noise,0,win,498,1,0,0
6efcb881,B,Instructions,38,block2,high_noise,0,loss,577,1,0,1
6efcb881,B,Instructions,39,block2,high_noise,0,win,484,1,0,0
6efcb881,B,Instructions,40,block2,high_noise,0,win,470,1,0,0
6efcb881,B,Instructions,41,block2,high_noise,0,win,506,1,0,0
6efcb881,B,Instructions,42,block2,high_noise,0,win,552,1,0,0
6efcb881,B,Instructions,43,block2,high_noise,0,win,582,1,0,0
6efcb881,B,Instructions,44,block2,high_noise,0,win,594,1,0,0
6efcb881,B,Instructions,45,block2,high_noise,0,loss,500,1,0,1
6efcb881,B,Instructions,46,block2,high_noise,0,loss,556,1,0,1
6efcb881,B,Instructions,47,block2,high_noise,0,loss,517,1,0,1
6efcb881,B,Instructions,48,block2,high_noise,0,win,835,1,0,0
6efcb881,B,Instructions,49,block2,high_noise,0,win,636,1,0,0
6efcb881,B,Instructions,50,block2,high_noise,0,win,910,1,0,0
