participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback
f2d405ab,B,Instructions,1,block1,medium_noise,0,loss,5905,0,1,0
f2d405ab,B,Instructions,2,block1,medium_noise,1,loss,805,1,1,1
f2d405ab,B,Instructions,3,block1,medium_noise,0,loss,2511,0,1,0
f2d405ab,B,Instructions,4,block1,medium_noise,0,win,6431,0,1,1
f2d405ab,B,Instructions,5,block1,medium_noise,0,loss,2483,0,1,0
f2d405ab,B,Instructions,6,block1,medium_noise,1,win,1768,1,1,0
f2d405ab,B,Instructions,7,block1,medium_noise,1,loss,5611,1,1,1
f2d405ab,B,Instructions,8,block1,medium_noise,0,loss,744,0,1,0
f2d405ab,B,Instructions,9,block1,medium_noise,1,win,584,1,1,0
f2d405ab,B,Instructions,10,block1,medium_noise,1,loss,1985,1,1,1
f2d405ab,B,Instructions,11,block1,medium_noise,0,loss,1446,0,1,0
f2d405ab,B,Instructions,12,block1,medium_noise,1,win,462,1,1,0
f2d405ab,B,Instructions,13,block1,medium_noise,0,loss,2443,0,1,0
f2d405ab,B,Instructions,14,block1,medium_noise,1,loss,397,1,1,1
f2d405ab,B,Instructions,15,block1,medium_noise,1,win,721,1,1,0
f2d405ab,B,Instructions,16,block1,medium_noise,0,loss,3099,0,1,0
f2d405ab,B,Instructions,17,block1,medium_noise,0,loss,713,0,1,0
f2d405ab,B,Instructions,18,block1,medium_noise,0,win,472,0,1,1
f2d405ab,B,Instructions,19,block1,medium_noise,0,loss,3264,0,1,0
f2d405ab,B,Instructions,20,block1,medium_noise,0,loss,1104,0,1,0
f2d405ab,B,Instructions,21,block1,medium_noise,0,loss,360,0,1,0
f2d405ab,B,Instructions,22,block1,medium_noise,1,win,600,1,1,0
f2d405ab,B,Instructions,23,block1,medium_noise,1,win,1335,1,1,0
f2d405ab,B,Instructions,24,block1,medium_noise,0,win,2763,0,1,1
f2d405ab,B,Instructions,25,block1,medium_noise,1,win,1060,1,1,0
f2d405ab,B,Instructions,26,block1,medium_noise,1,loss,1205,1,1,1
f2d405ab,B,Instructions,27,block1,medium_noise,0,win,361,0,1,1
f2d405ab,B,Instructions,28,block1,medium_noise,0,loss,827,0,1,0
f2d405ab,B,Instructions,29,block1,medium_noise,1,win,212,1,1,0
f2d405ab,B,Instructions,30,block1,medium_noise,1,win,1222,1,1,0
f2d405ab,B,Instructions,31,block1,medium_noise,1,loss,1635,1,1,1
f2d405ab,B,Instructions,32,block1,medium_noise,0,loss,99,0,1,0
f2d405ab,B,Instructions,33,block1,medium_noise,1,win,143,1,1,0
f2d405ab,B,Instructions,34,block1,medium_noise,1,win,613,1,1,0
f2d405ab,B,Instructions,35,block1,medium_noise,1,win,727,1,1,0
f2d405ab,B,Instructions,36,block1,medium_noise,1,win,663,1,1,0
f2d405ab,B,Instructions,37,block1,medium_noise,1,loss,744,1,1,1
f2d405ab,B,Instructions,38,block1,medium_noise,0,loss,214,0,1,0
f2d405ab,B,Instructions,39,block1,medium_noise,0,win,401,1,0,0
f2d405ab,B,Instructions,40,block1,medium_noise,0,loss,899,0,1,0
f2d405ab,B,Instructions,41,block1,medium_noise,1,win,174,1,1,0
f2d405ab,B,Instructions,42,block1,medium_noise,1,win,509,1,1,0
f2d405ab,B,Instructions,43,block1,medium_noise,1,win,431,1,1,0
f2d405ab,B,Instructions,44,block1,medium_noise,1,win,496,1,1,0
f2d405ab,B,Instructions,45,block1,medium_noise,1,win,924,1,1,0
f2d405ab,B,Instructions,46,block1,medium_noise,1,win,581,1,1,0
f2d405ab,B,Instructions,47,block1,medium_noise,1,win,520,1,1,0
f2d405ab,B,Instructions,48,block1,medium_noise,1,win,745,1,1,0
f2d405ab,B,Instructions,49,block1,medium_noise,1,loss,524,0,0,0
f2d405ab,B,Instructions,50,block1,medium_noise,1,loss,737,0,0,0
f2d405ab,B,Instructions,1,block2,high_noise,1,loss,1477,1,1,1
f2d405ab,B,Instructions,2,block2,high_noise,0,loss,875,0,1,0
f2d405ab,B,Instructions,3,block2,high_noise,1,win,670,1,1,0
f2d405ab,B,Instructions,4,block2,high_noise,1,win,781,1,1,0
f2d405ab,B,Instructions,5,block2,high_noise,1,loss,767,1,1,1
f2d405ab,B,Instructions,6,block2,high_noise,0,loss,188,0,1,0
f2d405ab,B,Instructions,7,block2,high_noise,0,loss,414,0,1,0
f2d405ab,B,Instructions,8,block2,high_noise,1,win,1108,1,1,0
f2d405ab,B,Instructions,9,block2,high_noise,1,win,979,0,0,1
f2d405ab,B,Instructions,10,block2,high_noise,1,loss,519,0,0,0
f2d405ab,B,Instructions,11,block2,high_noise,1,win,839,0,0,1
f2d405ab,B,Instructions,12,block2,high_noise,1,win,805,0,0,1
f2d405ab,B,Instructions,13,block2,high_noise,1,loss,720,0,0,0
f2d405ab,B,Instructions,14,block2,high_noise,0,win,733,1,0,0
f2d405ab,B,Instructions,15,block2,high_noise,0,win,1115,1,0,0
f2d405ab,B,Instructions,16,block2,high_noise,0,win,796,1,0,0
f2d405ab,B,Instructions,17,block2,high_noise,0,win,640,1,0,0
f2d405ab,B,Instructions,18,block2,high_noise,0,loss,790,1,0,1
