participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback
52ae4c1c,B,Instructions,1,block1,high_noise,0,win,2911,0,1,1
52ae4c1c,B,Instructions,2,block1,high_noise,0,loss,3822,0,1,0
52ae4c1c,B,Instructions,3,block1,high_noise,0,win,3755,0,1,1
52ae4c1c,B,Instructions,4,block1,high_noise,0,loss,2001,0,1,0
52ae4c1c,B,Instructions,5,block1,high_noise,0,loss,1355,0,1,0
52ae4c1c,B,Instructions,6,block1,high_noise,0,loss,1851,0,1,0
52ae4c1c,B,Instructions,7,block1,high_noise,1,win,343,1,1,0
52ae4c1c,B,Instructions,8,block1,high_noise,1,loss,873,1,1,1
52ae4c1c,B,Instructions,9,block1,high_noise,0,win,332,0,1,1
52ae4c1c,B,Instructions,10,block1,high_noise,1,win,498,1,1,0
52ae4c1c,B,Instructions,11,block1,high_noise,0,win,430,0,1,1
52ae4c1c,B,Instructions,12,block1,high_noise,1,loss,376,1,1,1
52ae4c1c,B,Instructions,13,block1,high_noise,0,win,1146,0,1,1
52ae4c1c,B,Instructions,14,block1,high_noise,1,loss,863,1,1,1
52ae4c1c,B,Instructions,15,block1,high_noise,1,win,1256,1,1,0
52ae4c1c,B,Instructions,16,block1,high_noise,0,loss,971,0,1,0
52ae4c1c,B,Instructions,17,block1,high_noise,1,win,825,1,1,0
52ae4c1c,B,Instructions,18,block1,high_noise,0,loss,1057,0,1,0
52ae4c1c,B,Instructions,19,block1,high_noise,1,win,164,1,1,0
52ae4c1c,B,Instructions,20,block1,high_noise,1,win,2143,1,1,0
52ae4c1c,B,Instructions,21,block1,high_noise,0,win,525,0,1,1
52ae4c1c,B,Instructions,22,block1,high_noise,1,win,381,1,1,0
52ae4c1c,B,Instructions,23,block1,high_noise,0,loss,165,0,1,0
52ae4c1c,B,Instructions,24,block1,high_noise,1,win,239,1,1,0
52ae4c1c,B,Instructions,25,block1,high_noise,0,loss,547,0,1,0
52ae4c1c,B,Instructions,26,block1,high_noise,1,win,18,1,1,0
52ae4c1c,B,Instructions,27,block1,high_noise,0,loss,78,0,1,0
52ae4c1c,B,Instructions,28,block1,high_noise,1,win,137,1,1,0
52ae4c1c,B,Instructions,29,block1,high_noise,0,win,149,0,1,1
52ae4c1c,B,Instructions,30,block1,high_noise,0,loss,777,0,1,0
52ae4c1c,B,Instructions,31,block1,high_noise,1,win,35,1,1,0
52ae4c1c,B,Instructions,32,block1,high_noise,0,loss,122,0,1,0
52ae4c1c,B,Instructions,33,block1,high_noise,1,win,92,1,1,0
52ae4c1c,B,Instructions,34,block1,high_noise,0,win,239,0,1,1
52ae4c1c,B,Instructions,35,block1,high_noise,1,loss,71,1,1,1
52ae4c1c,B,Instructions,36,block1,high_noise,0,loss,236,0,1,0
52ae4c1c,B,Instructions,37,block1,high_noise,1,win,23,1,1,0
52ae4c1c,B,Instructions,38,block1,high_noise,0,loss,409,0,1,0
52ae4c1c,B,Instructions,39,block1,high_noise,0,loss,873,0,1,0
52ae4c1c,B,Instructions,40,block1,high_noise,1,win,1043,1,1,0
52ae4c1c,B,Instructions,41,block1,high_noise,0,loss,597,0,1,0
52ae4c1c,B,Instructions,42,block1,high_noise,1,win,192,1,1,0
52ae4c1c,B,Instructions,43,block1,high_noise,0,win,612,1,0,0
52ae4c1c,B,Instructions,44,block1,high_noise,1,loss,321,0,0,0
52ae4c1c,B,Instructions,45,block1,high_noise,1,loss,651,0,0,0
52ae4c1c,B,Instructions,46,block1,high_noise,0,win,694,1,0,0
52ae4c1c,B,Instructions,47,block1,high_noise,1,loss,968,0,0,0
52ae4c1c,B,Instructions,48,block1,high_noise,0,win,1369,1,0,0
52ae4c1c,B,Instructions,49,block1,high_noise,1,loss,213,0,0,0
52ae4c1c,B,Instructions,50,block1,high_noise,0,win,68,1,0,0
52ae4c1c,B,Instructions,1,block2,medium_noise,1,win,2278,1,1,0
52ae4c1c,B,Instructions,2,block2,medium_noise,0,win,103,0,1,1
52ae4c1c,B,Instructions,3,block2,medium_noise,1,win,80,1,1,0
52ae4c1c,B,Instructions,4,block2,medium_noise,0,loss,318,0,1,0
52ae4c1c,B,Instructions,5,block2,medium_noise,1,win,487,1,1,0
52ae4c1c,B,Instructions,6,block2,medium_noise,0,loss,372,0,1,0
52ae4c1c,B,Instructions,7,block2,medium_noise,1,win,326,1,1,0
52ae4c1c,B,Instructions,8,block2,medium_noise,1,win,736,1,1,0
52ae4c1c,B,Instructions,9,block2,medium_noise,1,loss,834,0,0,0
52ae4c1c,B,Instructions,10,block2,medium_noise,0,win,279,1,0,0
52ae4c1c,B,Instructions,11,block2,medium_noise,1,loss,962,0,0,0
52ae4c1c,B,Instructions,12,block2,medium_noise,0,loss,42,1,0,1
52ae4c1c,B,Instructions,13,block2,medium_noise,1,loss,32,0,0,0
52ae4c1c,B,Instructions,14,block2,medium_noise,0,win,881,1,0,0
